passage	continent	province	siteType	id	text	lonStr	latStr	lon	lonDeg	lonFract	lat	latDeg	latFract	adjustedLon	adjustedLat
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.4/	Europe	albion	paralios	pt_ll_100	Ὀκέλου ἄκρον (Okelou akron)	καʹδ"	νϛʹβ ϛ"	21.25	21	0.25	56.667	56	0.667	1.9800000000000004	50.879999999999995
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.4/	Europe	albion	paralios	pt_ll_101	Ἄβου ποταμοῦ ἐκβολαί (Abou potamou ekbolai)	καʹ	νϛʹβ"	21.0	21	0.0	56.5	56	0.5	1.799999999999999	50.76
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.4/	Europe	albion	paralios	pt_ll_102	Μεταρὶς εἴσχυσις (Metaris eiskhusis)	κʹβ"	νεʹβ ϛ"	20.5	20	0.5	55.667	55	0.667	1.4399999999999995	50.16
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.4/	Europe	albion	paralios	pt_ll_103	Γαριέννου ποταμοῦ ἐκβολαί (Gariennou potamou ekbolai)	κʹβ  γ"	νεʹβ ϛ"	20.833	20	0.833	55.667	55	0.667	1.6799999999999997	50.16
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.4/	Europe	albion	paralios	pt_ll_104	Ἐξοχή (Exokhē)	καʹδ"	νεʹιβ"	21.25	21	0.25	55.083	55	0.083	1.9800000000000004	49.739999999999995
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.4/	Europe	albion	paralios	pt_ll_105	Σιδουμάνιος ποταμοῦ ἐκβολαί (Sidoumanios potamou ekbolai)	κʹϛ"	νεʹ	20.167	20	0.167	55.0	55	0.0	1.1999999999999993	49.68
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.4/	Europe	albion	paralios	pt_ll_106	Ταμήσα εἴσχυσις (Tamēsa eiskhusis)	κʹβ"	νδʹβ"	20.5	20	0.5	54.5	54	0.5	1.4399999999999995	49.32
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.4/	Europe	albion	paralios	pt_ll_107	τὸ Κάντιον ἄκρον (to Kantion akron)	κβʹ	νδʹ	22.0	22	0.0	54.0	54	0.0	2.5199999999999996	48.96
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.5/	Europe	albion	interior-poleis	pt_ll_108	Λουκοπιβία (Loukopibia)	ιθʹ	ξʹγ"	19.0	19	0.0	60.333	60	0.333	0.35999999999999943	53.519999999999996
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.5/	Europe	albion	interior-poleis	pt_ll_109	Ῥεριγόνιον (Rherigonion)	κʹϛ"	ξʹβ ϛ"	20.167	20	0.167	60.667	60	0.667	1.1999999999999993	53.76
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.6/	Europe	albion	interior-poleis	pt_ll_110	Καρβαντόριγον (Karbantorigon)	ιθʹ	νθʹβ"	19.0	19	0.0	59.5	59	0.5	0.35999999999999943	52.92
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.6/	Europe	albion	interior-poleis	pt_ll_111	Οὔξελλον (Ouxellon)	ιηʹβ"	νθʹγ"	18.5	18	0.5	59.333	59	0.333	0.0	52.8
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.6/	Europe	albion	interior-poleis	pt_ll_112	Κόρδα (Korda)	κʹ	νθʹβ ϛ"	20.0	20	0.0	59.667	59	0.667	1.08	53.04
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.6/	Europe	albion	interior-poleis	pt_ll_113	Τριμόντιον (Trimontion)	ιθʹ	νθʹ	19.0	19	0.0	59.0	59	0.0	0.35999999999999943	52.559999999999995
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.7/	Europe	albion	interior-poleis	pt_ll_114	Κολάνικα (Kolanika)	κʹβ  δ"	νθʹϛ"	20.75	20	0.75	59.167	59	0.167	1.6199999999999992	52.68
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.7/	Europe	albion	interior-poleis	pt_ll_115	Οὐανδόγαρα (Ouandogara)	καʹγ"	ξʹ	21.333	21	0.333	60.0	60	0.0	2.039999999999999	53.28
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.7/	Europe	albion	interior-poleis	pt_ll_116	Κόρια (Koria)	καʹβ"	νθʹγ"	21.5	21	0.5	59.333	59	0.333	2.16	52.8
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.7/	Europe	albion	interior-poleis	pt_ll_5144	Ἀλαῦνα (Alauna)	κβʹβ  δ"	νθʹβ  γ"	22.75	22	0.75	59.833	59	0.833	3.0599999999999987	53.16
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.7/	Europe	albion	interior-poleis	pt_ll_117	Λίνδον (Lindon)	κγʹ	νθʹβ"	23.0	23	0.0	59.5	59	0.5	3.2399999999999984	52.92
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.7/	Europe	albion	interior-poleis	pt_ll_118	Οὐικτωρία (Ouiktōria)	κγʹβ"	νθʹ	23.5	23	0.5	59.0	59	0.0	3.6000000000000014	52.559999999999995
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.7/	Europe	albion	interior-poleis	pt_ll_119	Κορία (Koria)	κʹϛ"	νθʹ	20.167	20	0.167	59.0	59	0.0	1.1999999999999993	52.559999999999995
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.7/	Europe	albion	interior-poleis	pt_ll_120	Ἀλαῦνα (Alauna)	κγʹ	νηʹβ ϛ"	23.0	23	0.0	58.667	58	0.667	3.2399999999999984	52.32
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.7/	Europe	albion	interior-poleis	pt_ll_121	Βρεμένιον (Bremenion)	καʹ	νηʹβ  δ"	21.0	21	0.0	58.75	58	0.75	1.799999999999999	52.379999999999995
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.8/	Europe	albion	interior-poleis	pt_ll_122	Βαννατία (Bannatia)	κδʹ	νθʹβ"	24.0	24	0.0	59.5	59	0.5	3.960000000000001	52.92
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.8/	Europe	albion	interior-poleis	pt_ll_123	Ταμία (Tamia)	κεʹ	νθʹγ"	25.0	25	0.0	59.333	59	0.333	4.68	52.8
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.8/	Europe	albion	interior-poleis	pt_ll_124	Πτερωτὸν στρατόπεδον (Pterōton stratopedon)	κζʹδ"	νθʹγ"	27.25	27	0.25	59.333	59	0.333	6.300000000000001	52.8
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.8/	Europe	albion	interior-poleis	pt_ll_125	Τούεσις (Touesis)	κϛʹβ  δ"	νθʹϛ"	26.75	26	0.75	59.167	59	0.167	5.940000000000001	52.68
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.9/	Europe	albion	interior-poleis	pt_ll_126	Ὄρρεα (Orrea)	κδʹ	νηʹβ  δ"	24.0	24	0.0	58.75	58	0.75	3.960000000000001	52.379999999999995
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.9/	Europe	albion	interior-poleis	pt_ll_127	Δηουάνα (Dēouana)	κϛʹ	νθʹ	26.0	26	0.0	59.0	59	0.0	5.399999999999999	52.559999999999995
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.10/	Europe	albion	interior-poleis	pt_ll_128	Ἐπίακον (Epiakon)	ιηʹβ"	νηʹβ"	18.5	18	0.5	58.5	58	0.5	0.0	52.199999999999996
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.10/	Europe	albion	interior-poleis	pt_ll_129	Οὐινοούιον (Ouinoouion)	ιζʹβ  γ"	νηʹ	17.833	17	0.833	58.0	58	0.0	-0.4800000000000004	51.839999999999996
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.10/	Europe	albion	interior-poleis	pt_ll_130	Κατουρακτόνιον (Katouraktonion)	κʹ	νηʹ	20.0	20	0.0	58.0	58	0.0	1.08	51.839999999999996
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.10/	Europe	albion	interior-poleis	pt_ll_131	Κάλαγον (Kalagon)	ιθʹ	νζʹβ  δ"	19.0	19	0.0	57.75	57	0.75	0.35999999999999943	51.66
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.10/	Europe	albion	interior-poleis	pt_ll_132	Ἰσούριον (Isourion)	κʹ	νζʹβ ϛ"	20.0	20	0.0	57.667	57	0.667	1.08	51.6
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.10/	Europe	albion	interior-poleis	pt_ll_133	Ῥιγόδουνον (Rhigodounon)	ιηʹ	νζʹβ"	18.0	18	0.0	57.5	57	0.5	-0.35999999999999943	51.48
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.10/	Europe	albion	interior-poleis	pt_ll_134	Ὀλίκανα (Olikana)	ιθʹ	νζʹβ"	19.0	19	0.0	57.5	57	0.5	0.35999999999999943	51.48
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.10/	Europe	albion	interior-poleis	pt_ll_5145	Ἐβόρακον, Λεγίων Ϛ Νικηφόρος (Eborakon, Legiōn  Nikēphoros)	κʹ	νζʹγ"	20.0	20	0.0	57.333	57	0.333	1.08	51.36
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.10/	Europe	albion	interior-poleis	pt_ll_135	Καμουλόδουνον (Kamoulodounon)	ιηʹ	νζʹβ  δ"	18.0	18	0.0	57.75	57	0.75	-0.35999999999999943	51.66
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.10/	Europe	albion	interior-poleis	pt_ll_136	Πετουαρία (Petouaria)	κʹβ ϛ"	νϛʹβ ϛ"	20.667	20	0.667	56.667	56	0.667	1.5600000000000005	50.879999999999995
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.11/	Europe	albion	interior-poleis	pt_ll_137	Μεδιολάνιον (Mediolanion)	ιϛʹβ  δ"	νϛʹβ ϛ"	16.75	16	0.75	56.667	56	0.667	-1.2599999999999998	50.879999999999995
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.11/	Europe	albion	interior-poleis	pt_ll_138	Βραννογένιον (Brannogenion)	ιϛʹβ  δ"	νϛʹδ"	16.75	16	0.75	56.25	56	0.25	-1.2599999999999998	50.58
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.11/	Europe	albion	interior-poleis	pt_ll_5146	 Δηοῦα, Λεγίων κ Νικηφόρος ( Dēoua, Legiōn k Nikēphoros)	ιζʹβ"	νϛʹβ  δ"	17.5	17	0.5	56.75	56	0.75	-0.7200000000000006	50.94
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.11/	Europe	albion	interior-poleis	pt_ll_139	Οὐιροκόνιον (Ouirokonion)	ιϛʹβ  δ"	νεʹβ  δ"	16.75	16	0.75	55.75	55	0.75	-1.2599999999999998	50.22
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.11/	Europe	albion	interior-poleis	pt_ll_140	Λίνδον (Lindon)	ιηʹβ ϛ"	νϛʹβ"	18.667	18	0.667	56.5	56	0.5	0.11999999999999922	50.76
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.11/	Europe	albion	interior-poleis	pt_ll_141	Ῥάται (Rhatai)	ιηʹ	νεʹβ"	18.0	18	0.0	55.5	55	0.5	-0.35999999999999943	50.04
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.11/	Europe	albion	interior-poleis	pt_ll_142	Σαλῖναι (Salinai)	κʹβ  δ"	νεʹβ  γ"	20.75	20	0.75	55.833	55	0.833	1.6199999999999992	50.28
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.11/	Europe	albion	interior-poleis	pt_ll_143	Οὐρολάνιον (Ourolanion)	ιθʹγ"	νεʹβ"	19.333	19	0.333	55.5	55	0.5	0.5999999999999996	50.04
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.11/	Europe	albion	interior-poleis	pt_ll_144	Οὐέντα (Ouenta)	κʹβ"	νεʹγ"	20.5	20	0.5	55.333	55	0.333	1.4399999999999995	49.92
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.11/	Europe	albion	interior-poleis	pt_ll_145	Καμουλόδουνον (Kamoulodounon)	καʹ	νεʹ	21.0	21	0.0	55.0	55	0.0	1.799999999999999	49.68
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.12/	Europe	albion	interior-poleis	pt_ll_146	Λουέντινον (Louentinon)	ιεʹβ  δ"	νεʹϛ"	15.75	15	0.75	55.167	55	0.167	-1.9800000000000004	49.8
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.12/	Europe	albion	interior-poleis	pt_ll_147	Μαρίδουνον (Maridounon)	ιεʹβ"	νδʹβ ϛ"	15.5	15	0.5	54.667	54	0.667	-2.16	49.44
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.12/	Europe	albion	interior-poleis	pt_ll_148	Βούλλαιον (Boullaion)	ιϛʹβ  γ"	νεʹ	16.833	16	0.833	55.0	55	0.0	-1.200000000000001	49.68
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.12/	Europe	albion	interior-poleis	pt_ll_149	Κορίνιον (Korinion)	ιηʹ	νδʹϛ"	18.0	18	0.0	54.167	54	0.167	-0.35999999999999943	49.08
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.12/	Europe	albion	interior-poleis	pt_ll_150	Καλκοῦα (Kalkoua)	ιθʹ	νδʹδ"	19.0	19	0.0	54.25	54	0.25	0.35999999999999943	49.14
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.12/	Europe	albion	interior-poleis	pt_ll_151	Λονδίνιον (Londinion)	κʹ	νδʹ	20.0	20	0.0	54.0	54	0.0	1.08	48.96
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.12/	Europe	albion	interior-poleis	pt_ll_152	Δαρούερνον (Darouernon)	καʹ	νδʹ	21.0	21	0.0	54.0	54	0.0	1.799999999999999	48.96
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.12/	Europe	albion	interior-poleis	pt_ll_153	Ῥουτουπίαι (Rhoutoupiai)	καʹβ  δ"	νδʹ	21.75	21	0.75	54.0	54	0.0	2.34	48.96
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.13/	Europe	albion	interior-poleis	pt_ll_154	Νοιόμαγος (Noiomagos)	ιθʹβ  δ"	νγʹιβ"	19.75	19	0.75	53.083	53	0.083	0.9000000000000004	48.3
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.13/	Europe	albion	interior-poleis	pt_ll_155	Ἴσκαλις (Iskalis)	ιϛʹ	νγʹβ ϛ"	16.0	16	0.0	53.667	53	0.667	-1.8000000000000007	48.72
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.13/	Europe	albion	interior-poleis	pt_ll_156	Ὕδατα θερμά (Hudata therma)	ιζʹγ"	νγʹβ ϛ"	17.333	17	0.333	53.667	53	0.667	-0.8399999999999999	48.72
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.13/	Europe	albion	interior-poleis	pt_ll_157	Οὐέντα (Ouenta)	ιηʹβ ϛ"	νγʹ	18.667	18	0.667	53.0	53	0.0	0.11999999999999922	48.239999999999995
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.13/	Europe	albion	interior-poleis	pt_ll_158	Δούνιον (Dounion)	ιηʹ	νβʹβ ϛ"	18.0	18	0.0	52.667	52	0.667	-0.35999999999999943	48.0
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.13/	Europe	albion	interior-poleis	pt_ll_159	Οὐολίβα (Ouoliba)	ιδʹβ  δ"	νβʹ	14.75	14	0.75	52.0	52	0.0	-2.700000000000001	47.519999999999996
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.13/	Europe	albion	interior-poleis	pt_ll_160	Οὔξελλα (Ouxella)	ιεʹ	νβʹβ  δ"	15.0	15	0.0	52.75	52	0.75	-2.5199999999999996	48.059999999999995
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.13/	Europe	albion	interior-poleis	pt_ll_161	Ταμάρη (Tamarē)	ιεʹ	νβʹδ"	15.0	15	0.0	52.25	52	0.25	-2.5199999999999996	47.699999999999996
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.13/	Europe	albion	interior-poleis	pt_ll_162	Ἴσκα, λεγίων δευτέρα Σεβαστή (Iska, legiōn deutera Sebastē)	ιζʹβ"	νβʹβ  δ"	17.5	17	0.5	52.75	52	0.75	-0.7200000000000006	48.059999999999995
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.14/	Europe	albion	islands	pt_ll_163	Σκητὶς νῆσος (Skētis nēsos)	λβʹβ ϛ"	ξʹβ  δ"	32.667	32	0.667	60.75	60	0.75	10.2	53.82
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.14/	Europe	albion	islands	pt_ll_164	Δοῦμνα νῆσος (Doumna nēsos)	λʹ	ξαʹγ"	30.0	30	0.0	61.333	61	0.333	8.280000000000001	54.239999999999995
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.14/	Europe	albion	islands	pt_ll_165	τὸ μεταξὺ ἐπέχει μοίρας (to metaxu epekhei moiras)	λʹ	ξαʹβ ϛ"	30.0	30	0.0	61.667	61	0.667	8.280000000000001	54.48
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.14/	Europe	albion	islands	pt_ll_166	τὰ μὲν δυσμικώτατα ἐπέχει μοίρας (ta men dusmikōtata epekhei moiras)	κθʹ	ξγʹ	29.0	29	0.0	63.0	63	0.0	7.559999999999999	55.44
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.14/	Europe	albion	islands	pt_ll_167	τὰ δὲ ἀνατολικώτατα (ta de anatolikōtata)	λαʹβ ϛ"	ξγʹ	31.667	31	0.667	63.0	63	0.0	9.48	55.44
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.14/	Europe	albion	islands	pt_ll_168	τὰ δὲ ἀρκτικώτατα (ta de arktikōtata)	λʹγ"	ξγʹδ"	30.333	30	0.333	63.25	63	0.25	8.52	55.62
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.14/	Europe	albion	islands	pt_ll_169	τὰ δὲ νοτιώτατα (ta de notiōtata)	λʹγ"	ξβʹβ ϛ"	30.333	30	0.333	62.667	62	0.667	8.52	55.199999999999996
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.14/	Europe	albion	islands	pt_ll_170	τὰ δὲ μέσα (ta de mesa)	λʹγ"	ξγʹ	30.333	30	0.333	63.0	63	0.0	8.52	55.44
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.14/	Europe	albion	islands	pt_ll_171	Τολιάτις νῆσος (Toliatis nēsos)	κγʹ	νδʹγ"	23.0	23	0.0	54.333	54	0.333	3.2399999999999984	49.199999999999996
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.14/	Europe	albion	islands	pt_ll_172	Κώουνος νῆσος (Kōounos nēsos)	κδʹ	νδʹβ"	24.0	24	0.0	54.5	54	0.5	3.960000000000001	49.32
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.3.14/	Europe	albion	islands	pt_ll_173	νῆσος Οὐηκτὶς (nēsos Ouēktis)	ιθʹγ"	νβʹγ"	19.333	19	0.333	52.333	52	0.333	0.5999999999999996	47.76
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.4.2/	Europe	baetica	boundaries	pt_ll_174	Τὸ ἀνατολικώτερον στόμα Ἄνα τοῦ ποταμοῦ (To anatolikōteron stoma Ana tou potamou)	δʹγ"	λζʹβ"	4.333	4	0.333	37.5	37	0.5	-10.2	37.08
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.4.2/	Europe	baetica	boundaries	pt_ll_175	Ἡ πρὸς ἀνατολὰς τοῦ ποταμοῦ ἐπιστροφή (Hē pros anatolas tou potamou epistrophē)	ϛʹγ"	λθʹ	6.333	6	0.333	39.0	39	0.0	-8.760000000000002	38.16
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.4.2/	Europe	baetica	boundaries	pt_ll_176	Τὸ πρὸς τῷ πέρατι τῆς Λουσιτανίας τοῦ ποταμοῦ μέρος (To pros tō perati tēs Lousitanias tou potamou meros)	θʹ	λθʹ	9.0	9	0.0	39.0	39	0.0	-6.84	38.16
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.4.2/	Europe	baetica	boundaries	pt_ll_177	τὸ Βαλλιαρικὸν πέλαγος (to Balliarikon pelagos)	ιβʹ	λζʹδ"	12.0	12	0.0	37.25	37	0.25	-4.68	36.9
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.4.2/	Europe	baetica	boundaries	pt_ll_178	Αἱ δὲ πηγαὶ τοῦ ποταμοῦ ἐπέχουσι μοίρας (hAi de pēgai tou potamou epekhousi moiras)	ιδʹ	μʹ	14.0	14	0.0	40.0	40	0.0	-3.24	38.88
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.4.4/	Europe	baetica	paralios	pt_ll_179	Ὄνοβα Αἰστουαρία (Onoba Aistouaria)	δʹβ ϛ"	λζʹγ"	4.667	4	0.667	37.333	37	0.333	-9.96	36.96
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.4.4/	Europe	baetica	paralios	pt_ll_180	Βαίτιος ποταμοῦ τὸ ἀνατολικὸν στόμα (Baitios potamou to anatolikon stoma)	εʹγ"	λζʹ	5.333	5	0.333	37.0	37	0.0	-9.48	36.72
